,id,Name,scID,SG_id,SG_name,TM_id,TM_name
2198,40663540.0,KiD TRUNKS,40663540.0,698301.0,Kid Trunks,K8vZ9179Yf7,Kid Trunks
2199,154642891.0,Dantes,154642891.0,188912.0,Dantesco,Z7r9jZau2k,Dante Elephante
2200,57692636.0,Axtone,57692636.0,512259.0,Axtone Stage,,
2201,27660485.0,Alexander Lewis,27660485.0,639520.0,Alexander Lewis,K8vZ917p6QV,Alexander Lewis
2202,164055187.0,Hoodrich Pablo Juan,164055187.0,609346.0,Hoodrich Pablo Juan,K8vZ917KWNV,Hoodrich Pablo Juan
2203,51318913.0,Circoloco,51318913.0,102696.0,Circoloco,K8vZ917usMV,Circoloco
2204,23857908.0,Ellen Allien,23857908.0,34705.0,Ellen Allien,K8vZ91745lV,Ellen Allien
2205,137376463.0,Moe Shop,137376463.0,,,,
2206,1077810.0,Trampa,1077810.0,176026.0,Trampa,K8vZ917CRof,Trampa
2207,143760.0,EARMILK,143760.0,,,,
2208,17639867.0,Tincup,17639867.0,280737.0,TINCUP,K8vZ9173Omf,Tincup
2209,120201550.0,Shakewell,120201550.0,144929.0,Shakewell,K8vZ917p7K7,Shakewell
2210,1284906.0,Synapson,1284906.0,403648.0,Synapson,K8vZ917p03f,SYNAPSON
2211,72087044.0,Moving Castle,72087044.0,471771.0,Moving Castle's JAILO,K8vZ9172HGf,Howl's Moving Castle
2212,546633.0,MERCER,546633.0,147789.0,Mercer Bears Football,K8vZ9172_Z7,Mercer Bears Softball
2213,146015853.0,Aux Deep,146015853.0,,,,
2214,67412591.0,Drop the Bassline 🔑🔑🔑,67412591.0,,,,
2215,183141922.0,Manifesto,183141922.0,515359.0,Manifesto x Wavelength,K8vZ9175TXf,Streetlight Manifesto
2216,131433255.0,IAMSU,131433255.0,33305.0,Iamsu,K8vZ917ovgV,Iamsu!
2217,8369031.0,Dylan Tallchief,8369031.0,,,,
2218,151103373.0,edit this.,151103373.0,,,,
2219,1694605.0,BREATHE CAROLINA,1694605.0,2289.0,Breathe Carolina,K8vZ917GQ-V,Breathe Carolina
2220,104866126.0,Carousel Music,104866126.0,,,,
2221,48039907.0,The Read,48039907.0,666397.0,The Read,K8vZ917pc5f,The Read
2222,261653.0,Monika Kruse,261653.0,41394.0,Monika Kruse,,
2223,79434.0,Sam Paganini,79434.0,47833.0,Sam Paganini,K8vZ917pNK0,Sam Paganini
2224,16633477.0,Dion Timmer,16633477.0,609916.0,Dion Timmer,K8vZ91740z0,Dion Timmer
2225,20870405.0,Dash Berlin,20870405.0,,,,
2226,135499232.0,Film Noir Sound,135499232.0,,,,
2227,6458238.0,GANZ,6458238.0,625314.0,Ganz - Music,K8vZ9173rS0,Ganz
2228,62290.0,gregwilson,62290.0,,,K8vZ9172so0,Greg Wilson
2229,14271770.0,HVOB,14271770.0,160090.0,HVOB,K8vZ917p5D0,HVOB
2230,1915196.0,MOTi,1915196.0,188327.0,Wax Motif,K8vZ9173Uz7,Moti
2231,1334017.0,JULIAN JEWEIL,1334017.0,51153.0,Julian Jeweil,K8vZ917oJZ7,Julian Jeweil
2232,35810108.0,Paco Osuna,35810108.0,22679.0,Paco Osuna,K8vZ917odF0,Paco Osuna
2233,47790639.0,Art Department Official,47790639.0,,,,
2234,220880201.0,ToDope,220880201.0,,,,
2235,16993.0,MJ Cole,16993.0,28904.0,MJ Cole,,
2236,10005807.0,Muzenga Records,10005807.0,,,,
2237,213321.0,LAKIM,213321.0,597096.0,"Snakehips, Lakim",K8vZ9174qff,Lakim
2238,8418070.0,miikesnow,8418070.0,,,K8vZ917GQt7,Miike Snow
2239,91712864.0,ROY PURDY,91712864.0,,,,
2240,772927.0,Dub Fx,772927.0,22449.0,Dub FX,K8vZ917uUdV,Dub FX
2241,46608539.0,Sick Bedroom Records Support,46608539.0,,,,
2242,8048.0,Dennis Ferrer,8048.0,30693.0,Dennis Ferrer,K8vZ917pOa0,Dennis Ferrer
2243,1245441.0,HARD hardfest.com,1245441.0,,,,
2244,5031548.0,YOUNG BOMBS,5031548.0,301434.0,Young Bombs,K8vZ9174l8f,Young Bombs
2245,11862377.0,goSuperego,11862377.0,,,,
2246,88794716.0,The Brilliant Idiots,88794716.0,516325.0,The Brilliant Idiots,,
2247,198488718.0,S*X 4 BREAKFAST,198488718.0,,,,
2248,440871.0,Shogun Audio,440871.0,304177.0,Shogun Audio,K8vZ9173sV0,Shogun Audio
2249,11636808.0,MrRevillz,11636808.0,,,,
2250,1391687.0,Dodge & Fuski,1391687.0,16867.0,Dodge & Fuski,K8vZ9172YSf,Dodge & Fuski
2251,42109.0,Keinemusik,42109.0,360448.0,hosted by Keinemusik,,
2252,32206.0,Kaiserdisco (OFFICIAL),32206.0,,,,
2253,1227011.0,FTampa,1227011.0,19081.0,FTampa,,
2254,37810923.0,You Made It Weird,37810923.0,,,Z7r9jZa6ZH,You Made It Weird Live
2255,5523560.0,NewWorldSound,5523560.0,,,K8vZ917K7-7,New World Sound
2256,7238955.0,CRNKN,7238955.0,70039.0,CRNKN,K8vZ9178Wa7,CRNKN
2257,31387.0,Joey Negro,31387.0,29196.0,Joey Negro,K8vZ917GOe7,DJ Joey Negro
2258,14567.0,Move D,14567.0,52295.0,Move D,K8vZ91782Tf,Move D
2259,24465363.0,Ansolo,24465363.0,301873.0,Ansolo,K8vZ917KA0V,Ansolo
2260,17137225.0,Maggie Rogers,17137225.0,392528.0,Maggie Rogers,K8vZ9174027,Maggie Rogers
2261,141186922.0,Lauv,141186922.0,444193.0,Lauv,K8vZ917f0A0,Lauv
2262,2397370.0,Bebe Rexha,2397370.0,294059.0,Bebe Rexha,K8vZ9173lT7,Bebe Rexha
2263,39346322.0,Heroic.,39346322.0,479523.0,The Heroic Enthusiasts,K8vZ917Cr2V,Something Heroic
2264,122637617.0,More Than Records,122637617.0,,,,
2265,8899.0,Adrian Lux,8899.0,22858.0,Adrian lux,K8vZ9172Sd7,Adrian Lux
2266,113188037.0,Daily Loud Sounds,113188037.0,,,,
2267,55123431.0,Lucas Coly,55123431.0,694645.0,Lucas Coly,,
2268,131652361.0,DDG,131652361.0,673586.0,DDG,K8vZ917pMlV,DDG
2269,317.0,compost,317.0,172611.0,Captain Compost,,
2270,15703471.0,Tiny Engines,15703471.0,,,,
2271,2133178.0,CASPA,2133178.0,,,,
2272,17643044.0,HAYDEN JAMES,17643044.0,286835.0,Hayden James,K8vZ9173lv0,Hayden James
2273,247955.0,Gammer,247955.0,100086.0,Gammer,K8vZ917owEf,Gammer
2274,519839.0,Si (Vandal) Kaotik,519839.0,,,,
2275,130015497.0,Envision Recordings,130015497.0,,,,
2276,40696840.0,Boehm,40696840.0,333740.0,Boehm,,
2277,33502754.0,Electro Posé,33502754.0,,,,
2278,9774.0,Reso,9774.0,5819.0,NextEra Energy Resources 250,K8vZ9178MDV,Reso
2279,103079438.0,TheJuicyJ,103079438.0,,,,
2280,8846741.0,taptone,8846741.0,533890.0,Taptone,,
2281,2843659.0,AFK,2843659.0,673172.0,AFK X Svdden Death,K8vZ917u6x7,Afk
2282,82486807.0,NO1 | NOAH,82486807.0,,,,
2283,1080894.0,Evil Needle,1080894.0,178113.0,Evil Needle,,
2284,295280.0,The Funk Hunters,295280.0,36163.0,The Funk Hunters,K8vZ917GMwV,The Funk Hunters
2285,182134.0,OFF Recordings,182134.0,,,,
2286,115929066.0,nessly,115929066.0,632222.0,Nessly,K8vZ917fSx0,Nessly
2287,19674.0,jaswan,19674.0,,,,
2288,113396799.0,EDC Orlando 2018,113396799.0,,,,
2289,109859243.0,Azureon Select,109859243.0,,,,
2290,4505721.0,Press & Play,4505721.0,692709.0,Press Play - An R&B Only Experience,K8vZ917pxo7,Just Press Play
2291,76527133.0,PLS&TY,76527133.0,498690.0,PLS&TY,K8vZ917pS10,PLS&TY
2292,245184.0,IbogaRecords,245184.0,,,,
2293,27144516.0,SAYMYNAME,27144516.0,494451.0,SayMyName,K8vZ9174XuV,Saymyname
2294,141986896.0,whereisalex,141986896.0,661401.0,Whereisalex,,
2295,203675129.0,YBN Cordae,203675129.0,688600.0,YBN Cordae,K8vZ9179fTV,YBN Cordae
2296,28216643.0,Goshfather & Jinco,28216643.0,263151.0,Goshfather & Jinco,K8vZ917oWJ7,Goshfather & Jinco
2297,1058354.0,Nickelback,1058354.0,1342.0,Nickelback,K8vZ9171EXf,Nickelback
2298,30245672.0,Jess Glynne,30245672.0,283115.0,Jess Glynne,K8vZ9173p6V,Jess Glynne
2299,928727.0,Lloyd Banks,928727.0,4710.0,Lloyd Banks,K8vZ9175Iz0,Lloyd Banks
2300,33291302.0,HalfyHourSBN,33291302.0,,,,
2301,1948213.0,Playback Media,1948213.0,,,,
2302,384637.0,Marco Bailey,384637.0,22645.0,Marco Bailey,,
2303,4870.0,!K7 Records,4870.0,,,,
2304,2397552.0,The Naked And Famous,2397552.0,8034.0,The Naked and Famous,K8vZ917GXmV,The Naked and Famous
2305,188836.0,Fabian Mazur,188836.0,,,,
2306,94893.0,Congorock,94893.0,17948.0,Congorock,K8vZ917uFv7,Congorock
2307,29313471.0,Prince Fox,29313471.0,301340.0,Prince Fox,K8vZ917f8Y0,Prince Fox
2308,12640729.0,OZORA Festival,12640729.0,,,,
2309,572141.0,Bat For Lashes,572141.0,263.0,Bat For Lashes,K8vZ9175Tyf,Bat for Lashes
2310,46277462.0,K.A.A.N.,46277462.0,285826.0,Chick-fil-A Kickoff Classic,,
2311,309573.0,Jakarta Records,309573.0,,,,
2312,66379717.0,atlas,66379717.0,132067.0,Bells Atlas,K8vZ9173pKV,Dem Atlas
2313,91742964.0,ICYTWAT,91742964.0,,,,
2314,9263417.0,trndmsk,9263417.0,,,,
2315,25972768.0,Trap Music Now.,25972768.0,,,,
2316,25142670.0,Soundspace,25142670.0,,,,
2317,419876.0,BLEEP BLOOP,419876.0,160747.0,Bleep Bloop,K8vZ9173Ml0,Bleep Bloop
2318,1750807.0,STS9,1750807.0,1663.0,STS9,K8vZ9171iif,STS9
2319,3011670.0,Dat Way,3011670.0,,,,
2320,33226.0,Critical Music,33226.0,651265.0,Critical Music Showcase,,
2321,11328513.0,Exalted One,11328513.0,,,,
2322,148161100.0,Night Bass,148161100.0,287274.0,Night Bass,K8vZ9174vqf,SUMMER BASS NIGHT
2323,3818979.0,Mazde,3818979.0,394684.0,Mazdem,,
2324,4514175.0,felly,4514175.0,382576.0,Felly,K8vZ917f9G7,Felly
2325,1013252.0,Late Nite Tuff Guy,1013252.0,184361.0,Late Nite Tuff Guy,K8vZ917o--V,Late Nite Tuff Guy
2326,23488238.0,Premier League,23488238.0,62827.0,Premier League Darts,K8vZ917GCM7,Premier League Darts
2327,119849.0,Fake Blood,119849.0,22575.0,Fake Blood,K8vZ9174_P0,Fake Blood
2328,8588.0,ben sims,8588.0,32864.0,Ben Sims,K8vZ9172qu7,Ben Sims
2329,42669.0,Adam Port,42669.0,28023.0,Adam Port,,
2330,56069064.0,Justin Caruso,56069064.0,592720.0,Justin Caruso,K8vZ9174NJV,Justin Caruso
2331,1115062.0,wuki,1115062.0,264206.0,WUKI,K8vZ91736-f,Wuki
2332,31671835.0,Rafflecast,31671835.0,,,,
2333,3924971.0,Erick the Architect,3924971.0,,,,
2334,1621810.0,Mentol,1621810.0,,,,
2335,3803302.0,Josh Butler.,3803302.0,342731.0,Josh Butler,K8vZ917oRtV,Josh Butler
2336,19978990.0,Kerri Chandler,19978990.0,27876.0,Kerri Chandler,K8vZ91729h7,Kerri Chandler
2337,1364882.0,TheFloozies,1364882.0,,,K8vZ917GX1f,The Floozies
2338,108959542.0,Pi'erre Bourne,108959542.0,,,K8vZ917p7df,Pierre Bourne
2339,35256.0,Marc Houle,35256.0,43886.0,Marc Houle,K8vZ91734I7,Marc Houle
2340,6079739.0,Speaker of the House,6079739.0,339240.0,Speaker of the House,K8vZ9174CaV,Speaker of the House
2341,2059180.0,DeepMixNation,2059180.0,,,,
2342,202258892.0,Explicit Network,202258892.0,,,,
2343,2273612.0,Brock Berrigan,2273612.0,,,,
2344,144868900.0,ChilledCow,144868900.0,,,,
2345,2993269.0,CAUSE & AFFECT,2993269.0,335784.0,Cause & Affect,,
2346,18184915.0,FRIDA SUNDEMO,18184915.0,111307.0,Frida Sundemo,K8vZ917pn8f,Frida Sundemo
2347,157909903.0,Ouroboros Records,157909903.0,,,,
2348,109447512.0,3000 BASS,109447512.0,,,,
2349,31816.0,Earthling (Zero1 Music),31816.0,,,,
2350,8196846.0,LetsBeFriends ☠,8196846.0,,,,
2351,1462784.0,CircusCompany,1462784.0,,,,
2352,7748430.0,Rogue,7748430.0,515490.0,Rogue Satellites,Z7r9jZa5Sr,Rogue Valley Chorale
2353,762863.0,Mr FijiWiji,762863.0,164004.0,Mr FijiWiji,,
2354,4885949.0,Vitalic,4885949.0,,,,
2355,118582983.0,We Are The Future,118582983.0,607683.0,We Are The Future,Z7r9jZa1ZY,We Are The Future
2356,531902.0,Wick-it the Instigator,531902.0,18442.0,Wick-It The Instigator,K8vZ917uCKf,Wick-It the Instigator
2357,36797.0,Featurecast,36797.0,93245.0,Featurecast,K8vZ917CB40,Featurecast
2358,189.0,Mark Pritchard,189.0,23932.0,Mark Pritchard,,
2359,282142455.0,WARHOL.SS,282142455.0,14028.0,SS Lazio,K8vZ917pp6f,Warhol.SS
2360,2791552.0,Syd,2791552.0,372167.0,Sydney Kings,K8vZ9178nYV,Syd
2361,1117592.0,chineseman,1117592.0,,,K8vZ9178ey0,Chinese Man
2362,1854157.0,Sacred Bones Records,1854157.0,,,,
2363,29135183.0,Guardian Music & Culture,29135183.0,,,,
2364,198478295.0,970,198478295.0,12020.0,La Oreja de Van Gogh,,
2365,807084.0,KIM ANN FOXMAN,807084.0,62549.0,Kim Ann Foxman,K8vZ9172j30,Kim Ann Foxman
2366,1044119.0,DJ Isaac,1044119.0,22696.0,DJ Isaac,K8vZ9173T67,DJ Isaac
2367,263281.0,Daniel Bortz,263281.0,44087.0,Daniel Bortz,K8vZ917ohs0,Daniel Bortz
2368,6734475.0,DJ SMOKEY 666,6734475.0,,,,
2369,5021318.0,Milk & Sugar Recordings,5021318.0,,,,
2370,14857340.0,Xavier Omär (@XvrOmar),14857340.0,,,,
2371,87867.0,Bare Noize,87867.0,37412.0,Bare Noize,K8vZ9172WLV,Bare Noize
2372,3500891.0,Hiatus Kaiyote,3500891.0,72919.0,Hiatus Kaiyote,K8vZ9178TU0,Hiatus Kaiyote
2373,1530383.0,Hard Rock Sofa,1530383.0,308617.0,Brite Nites FT Hard Rock Sofa,K8vZ9172Ou0,Hard Rock Sofa
2374,119228.0,R & S Records,119228.0,506169.0,L.R.S Records,,
2375,157383129.0,Honorable House,157383129.0,,,,
2376,49155.0,Perfect Stranger,49155.0,148838.0,Perfect Strangers,K8vZ9171fp0,Perfect Stranger
2377,639118.0,ephixa,639118.0,178678.0,Ephixa,,
2378,102691397.0,Lash,102691397.0,56473.0,Lisa Lashes,K8vZ9174tu7,Sobe Lash
2379,143646281.0,Bodhi Collective,143646281.0,,,,
2380,19466.0,Exit Records UK,19466.0,,,,
2381,49295547.0,✿ MACROSS 82-99 ✿,49295547.0,,,,
2382,11978.0,Wax Motif,11978.0,188327.0,Wax Motif,K8vZ9173h5f,Wax Motif
2383,212028526.0,ZAYN,212028526.0,428555.0,Zayn,K8vZ917fNP0,Zayn
2384,4295029.0,Riggi & Piros,4295029.0,260935.0,Riggi & Piros,K8vZ917oMMV,Riggi & Piros
2385,138976584.0,The Joe Budden Podcast,138976584.0,,,,
2386,140493193.0,ABSENCE,140493193.0,245151.0,The Absence,K8vZ9174S6f,Holding Absence
2387,6288311.0,J E T T A,6288311.0,,,K8vZ91735z7,Jetta
2388,1095547.0,Kenny Dope,1095547.0,110079.0,Kenny Dope,K8vZ9172jo7,Kenny Dope
2389,12932.0,BPitch,12932.0,,,,
2390,64433.0,Turbo Recordings,64433.0,,,,
2391,2308155.0,Its Danny T,2308155.0,,,,
2392,233350.0,Munchi,233350.0,188128.0,Karl Munchinger,K8vZ9172peV,Munchi
2393,51460878.0,Kap G,51460878.0,682272.0,Kap G Live,K8vZ917fgwV,Kap G
2394,5134.0,Sasse,5134.0,231423.0,Bernardo Sassetti,K8vZ917uT17,Bud Sasse
2395,241149.0,Robotaki,241149.0,163134.0,Robotaki,K8vZ9174rif,Robotaki
2396,236436995.0,TDC Light,236436995.0,,,,
2397,1870371.0,DJ Vadim,1870371.0,27934.0,DJ Vadim,K8vZ91711Y0,DJ Vadim
2398,165779.0,Sam Redmore,165779.0,,,,
2399,259914231.0,Repost,259914231.0,,,K8vZ917f3e0,Repost
2400,16921239.0,T-Pain,16921239.0,1732.0,T-Pain,K8vZ917G5F0,T-Pain
2401,20560699.0,KellyRowlandOfficial,20560699.0,,,,
2402,31861940.0,Austin Mahone,31861940.0,12596.0,Austin Mahone,K8vZ9172tM7,Austin Mahone
2403,5489495.0,RussellBrand,5489495.0,,,K8vZ9175RMV,Russell Brand
2404,66136.0,Midland,66136.0,29032.0,Midland,K8vZ9174taV,Midland
2405,885872.0,Tinush,885872.0,576319.0,Tinush LIVE,,
2406,130404350.0,Electrostep Nation,130404350.0,,,,
2407,2340.0,fLako,2340.0,,,,
2408,29244439.0,"""Nico Segal""",29244439.0,,,,
2409,2606755.0,MF DOOM,2606755.0,27309.0,MF DOOM,K8vZ9171DIf,MF Doom
2410,71528297.0,Underground Hip-Hop,71528297.0,518828.0,Southern Underground Hip Hop Fest,Z7r9jZa5Mq,St. Louis Underground Hip Hop Tournament
2411,12166738.0,SoMo,12166738.0,605161.0,Tal Como Somos Paloma Y Di Blasio,K8vZ917oOv7,SoMo
2412,49940.0,Henry Saiz,49940.0,45216.0,Henry Saiz,,
2413,2142590.0,Apex Rise,2142590.0,,,,
2414,145101159.0,Tech this out,145101159.0,,,,
2415,9509274.0,Alien Records,9509274.0,,,,
2416,1296859.0,Preme,1296859.0,582633.0,DELA PREME,K8vZ917KC1V,Preme
2417,1407.0,Alex Niggemann,1407.0,64746.0,Alex Niggemann,K8vZ917psn7,Alex Niggemann
2418,288790.0,GoldFish,288790.0,77625.0,Goldfish,K8vZ9171fl0,Goldfish
2419,24220.0,ANNA,24220.0,243789.0,Fireball Ministry,K8vZ9175He7,Anna Nalick
2420,149835985.0,Selected II,149835985.0,,,,
2421,117375.0,Audiojack,117375.0,32843.0,Audiojack,K8vZ9173S87,Audiojack
2422,1589282.0,ibizaglobalradio,1589282.0,,,,
2423,2357645.0,Jarreau Vandal,2357645.0,353325.0,Jarreau Vandal,K8vZ917K0vV,Jarreau Vandal
2424,5029820.0,Cherokee,5029820.0,123821.0,Cherokee Red,K8vZ9178dX0,Cherokee
2425,3540794.0,Sun Glitters,3540794.0,32805.0,Sun Glitters,,
2426,350045.0,James Vincent McMorrow,350045.0,10452.0,James Vincent McMorrow,K8vZ917u6S0,James Vincent McMorrow
2427,20200822.0,Friend Within,20200822.0,119937.0,Friend Within,K8vZ917oYCf,Friend Within
2428,1403214.0,KELELA,1403214.0,148121.0,Kelela,K8vZ91731M7,Kelela
2429,13210302.0,4everbrandy,13210302.0,,,,
2430,1519452.0,MORGANJ,1519452.0,349783.0,Morganj,,
2431,31656724.0,Owen & TJ Read the News,31656724.0,,,,
2432,39194810.0,Analyzephish,39194810.0,,,,
2433,165653784.0,brednbutter,165653784.0,,,,
2434,7174800.0,YERINB,7174800.0,,,,
2435,72981248.0,Osshun Gum,72981248.0,,,,
2436,1113156.0,djtristan,1113156.0,,,,
2437,2034982.0,Mefjus,2034982.0,178526.0,Mefjus,,
2438,159262.0,numaiJoia,159262.0,,,,
2439,74243210.0,Your Network Your Music,74243210.0,,,,
2440,197799088.0,EDMR.TV,197799088.0,275352.0,Nashville TV Series,,
2441,424066.0,Moose Uncut on talkSPORT,424066.0,,,,
2442,62915002.0,DRAKEO The Ruler,62915002.0,443864.0,Drakeo The Ruler,Z7r9jZa5Oe,Drakeo the Ruler
2443,61676.0,Spartaque,61676.0,42615.0,Spartaque,,
2444,8721.0,Matthias Meyer,8721.0,22685.0,Matthias Meyer,,
2445,40136273.0,BEXEY,40136273.0,,,K8vZ917pbT7,Bexey
2446,27273253.0,Walshy Fire,27273253.0,279017.0,Walshy Fire,K8vZ91739B0,Walshy Fire
2447,192884.0,Om Unit,192884.0,31221.0,Om Unit,K8vZ9178FCf,Om Unit
2448,19645023.0,The Bronxxx,19645023.0,,,,
2449,262372.0,Stickybuds~,262372.0,64248.0,Stickybuds,K8vZ917GUe7,Stickybuds
2450,81911418.0,HotNewHipHop,81911418.0,,,,
2451,247784448.0,YoungBoy Never Broke Again,247784448.0,599828.0,YoungBoy Never Broke Again,K8vZ917pkBV,Youngboy Never Broke Again
2452,721011.0,Kastle,721011.0,27139.0,Kastle,K8vZ917CRj7,Kastle
2453,43459118.0,MOODY GOOD,43459118.0,296868.0,Moody Good,K8vZ917p-A0,Moody Good
2454,780483.0,Grouch (nz),780483.0,,,,
2455,84547.0,Desert Dwellers,84547.0,93212.0,Desert Dwellers,K8vZ917oBZ7,Desert Dwellers
2456,1817859.0,CERTIFIED JACKIN,1817859.0,344210.0,Certified Jackin,,
2457,20380852.0,LNY TNZ,20380852.0,312489.0,LNY TNZ,K8vZ9173Xc7,Lny TNZ
2458,2232579.0,Mighty Oaks,2232579.0,144763.0,Mighty Oaks,K8vZ917oTY0,Mighty Oaks
2459,649260.0,Milk N Cooks,649260.0,481981.0,MILK N COOKS,Z7r9jZa1F9,Milk N' Cooks
2460,37719.0,Dieselboy,37719.0,11351.0,Dieselboy,K8vZ917Gwh0,Dieselboy
2461,151099086.0,Freak U (repost),151099086.0,,,,
2462,31659278.0,Shortwave with GLP,31659278.0,,,,
2463,2074299.0,CamelPhat,2074299.0,339353.0,Camelphat,K8vZ917p-7V,CamelPhat
2464,2328.0,Sub6,2328.0,93210.0,Sub6,K8vZ917peFf,Sub6
2465,90836.0,D A Z Z O,90836.0,,,,
2466,610746.0,Liquicity Records,610746.0,,,,
2467,1662077.0,Feint,1662077.0,240097.0,Feint,,
2468,15224.0,Christian Smith Official,15224.0,,,,
2469,21913805.0,trapdoor,21913805.0,84932.0,Trapdoor Social,K8vZ917oOy0,Trapdoor Social
2470,51420666.0,Movie Café,51420666.0,,,,
2471,50756817.0,Letter from America 93-96,50756817.0,,,,
2472,50004182.0,PeterDay'sWorldofBusiness,50004182.0,,,,
2473,98237144.0,James Carter,98237144.0,22847.0,James Carter,K8vZ9171fkV,James Carter
2474,896918.0,Warner Music Germany,896918.0,,,,
2475,56705121.0,Metallica,56705121.0,45.0,Metallica,K8vZ9171G9V,Metallica
2476,8148851.0,Official Jason Mraz,8148851.0,,,,
2477,32871583.0,Vance Joy,32871583.0,108722.0,Vance Joy,K8vZ917ook7,Vance Joy
2478,8565561.0,Croatia Squad,8565561.0,360455.0,Croatia Squad,K8vZ9174Dr0,Croatia Squad
2479,29759329.0,Secondcity,29759329.0,662774.0,"Denney, Secondcity, Waze & Odyssey",K8vZ9173sS0,Secondcity
2480,6952826.0,Tristam,6952826.0,181142.0,Tristame,K8vZ917G-A0,Tristam
2481,38421714.0,Kevin Pollak's Chat Show,38421714.0,,,,
2482,2198674.0,Parra for Cuva,2198674.0,378172.0,Parra For Cuva,K8vZ9173yyV,Parra for Cuva
2483,274768.0,RichardDevine,274768.0,,,K8vZ9172HN0,Richard Devine
2484,11634635.0,TOUGH LOVE,11634635.0,160178.0,Tough Love,K8vZ917fhJf,Tough Love
2485,134243540.0,OnderkofferRemix,134243540.0,,,,
2486,206980840.0,Sheck Wes,206980840.0,681649.0,Sheck Wes,K8vZ9179Z17,Sheck Wes
2487,581500.0,Gemini,581500.0,22469.0,Gemini Club,K8vZ917oycV,Sage the Gemini
2488,26123.0,CRAZE,26123.0,404448.0,College Craze 4,K8vZ917Cz07,DJ Craze
2489,40038144.0,Mall Grab / Looking For Trouble Recordings,40038144.0,,,,
2490,34729910.0,Joy O,34729910.0,337702.0,Joy O.,,
2491,176788265.0,FabCity,176788265.0,,,,
2492,2526836.0,A Tribe Called Red,2526836.0,61049.0,A Tribe Called Red,K8vZ9178pkV,A Tribe Called Red
2493,15778869.0,HouseBootlegs.com,15778869.0,295611.0,Jingle Ball Concert,,
2494,83913351.0,Desire Records,83913351.0,,,,
2495,2968766.0,bpfootball,2968766.0,,,,
2496,171275944.0,Vibespin,171275944.0,,,,
2497,1528536.0,Chemicalbrothers,1528536.0,,,K8vZ9171buV,Chemical Brothers
2498,8286233.0,BROODS,8286233.0,266387.0,Broods,K8vZ9173AaV,Broods
2499,38452469.0,Laura Marling,38452469.0,4729.0,Laura Marling,K8vZ917GkbV,Laura Marling
2500,2322647.0,Willy Mason,2322647.0,20221.0,Willy Mason,K8vZ9175mw0,Willy Mason
2501,6101863.0,Nick Mulvey,6101863.0,84732.0,Nick Mulvey,K8vZ917oeD0,Nick Mulvey
2502,1710745.0,The Raghu Dixit Project,1710745.0,37576.0,The Raghu Dixit Project,,
2503,2785939.0,KnittingFactoryRecords,2785939.0,,,,
2504,9129763.0,capturedtracks,9129763.0,,,,
2505,1856075.0,DREAM KOALA,1856075.0,161211.0,Dream Koala,,
2506,17515351.0,Bunny Tiger,17515351.0,428004.0,Framework presents a Bunny Tiger,,
2507,12873059.0,Warriors,12873059.0,2108.0,Golden State Warriors,K8vZ9171oa0,Golden State Warriors
2508,13013.0,W E H B B Λ,13013.0,,,,
2509,93099.0,Thriftworks,93099.0,68515.0,Thriftworks,K8vZ9172iaf,Thriftworks
2510,11710751.0,KILLSTATION,11710751.0,,,,
2511,72217254.0,PHARAOH,72217254.0,246349.0,Army of the Pharaohs,K8vZ917KmtV,Nef The Pharaoh
2512,1592193.0,Meaux Green,1592193.0,277996.0,Meaux Green,K8vZ9173jWV,Meaux Green
2513,2999910.0,Billy Joel,2999910.0,303.0,Billy Joel,K8vZ9171uv0,Billy Joel
2514,3569767.0,Simon Patterson,3569767.0,406906.0,Simon Patterson OPEN TO CLOSE SETCreate Nightclub,K8vZ917C0Df,Simon Patterson
2515,1343352.0,Ben UFO,1343352.0,66913.0,Ben UFO,K8vZ9178e4V,Ben Ufo
2516,61761.0,Eskmo,61761.0,20633.0,Eskmo,K8vZ917uZK7,Eskmo
2517,7073650.0,KANNIBALEN RECORDS,7073650.0,,,,
2518,62599.0,Funkagenda,62599.0,25716.0,Funkagenda,K8vZ917C34V,Funkagenda
2519,218874262.0,DJ GABRIEL DO BOREL,218874262.0,,,,
2520,2511.0,Moullinex,2511.0,73301.0,Moullinex,K8vZ91736IV,Moullinex
2521,10016.0,Cómeme,10016.0,,,,
2522,217529170.0,Only House,217529170.0,,,,
2523,176282091.0,Electro House @ EDM Joy,176282091.0,,,,
2524,21008200.0,King Krule,21008200.0,22311.0,King Krule,K8vZ91722-7,King Krule
2525,235381219.0,CELL Recordings,235381219.0,,,,
2526,514371.0,Darren Styles,514371.0,58495.0,Darren Styles,K8vZ917GfsV,Darren Styles
2527,13132.0,Lorn,13132.0,274454.0,Tei Shi,K8vZ917uJlf,Lorn
2528,1392812.0,Shift K3Y,1392812.0,294401.0,Shift K3Y,K8vZ9173jZV,Shift K3y
2529,471050.0,LuckyMe Records,471050.0,,,,
2530,120618222.0,XYLØ,120618222.0,12813.0,Xylos,K8vZ9174ZyV,XYLØ
2531,23957363.0,Belly Is Dead,23957363.0,,,,
2532,4283817.0,SubSoul Recordings,4283817.0,,,,
2533,28697084.0,Sullivan King,28697084.0,377895.0,Sullivan King,K8vZ917pkQV,Sullivan King
2534,17408755.0,Teddy Killerz,17408755.0,317538.0,Teddy Killerz,,
2535,505125.0,BadKlaat,505125.0,103300.0,Badklaat,K8vZ917K9cf,Badklaat
